subjects	S	instruction	R	rt
2	left	speed	left	0.930706395063981
2	right	accuracy	left	0.875786407712914
2	right	speed	right	0.4549695352025
2	right	accuracy	right	0.508122136608134
2	left	speed	left	0.496432328695332
2	right	accuracy	right	0.575839844012021
2	right	accuracy	left	0.924493287805262
2	right	speed	right	0.71758963041534
2	right	accuracy	right	1.18549911939486
2	left	accuracy	left	0.93891243351562
2	right	accuracy	left	0.995199864279973
2	right	speed	left	1.37845978166152
2	left	accuracy	left	0.660238719650478
2	right	speed	right	0.986268084320642
2	right	accuracy	left	0.657530471489783
2	right	accuracy	right	0.510996925930986
2	right	accuracy	left	0.810768591154671
2	right	speed	right	1.15519990711684
2	right	accuracy	right	0.591012039786347
2	left	accuracy	left	0.641712947810239
2	right	speed	right	0.544826283247565
2	right	speed	left	0.499320197227725
2	left	speed	left	0.653332676207511
2	right	accuracy	right	0.532713545399619
2	left	accuracy	left	0.559274878068934
2	left	accuracy	left	0.659934016242339
2	left	speed	right	0.476327161729824
2	left	accuracy	left	0.643262871968267
2	right	accuracy	left	0.540494273020068
2	right	accuracy	right	0.552042092982495
2	left	speed	left	0.596516174161092
2	right	speed	right	0.514459324775471
2	left	accuracy	left	0.958530134111798
2	right	accuracy	right	0.579484761636852
2	left	speed	right	0.48448486679175
2	left	speed	left	0.5019415657984
2	left	speed	right	0.465560867674228
2	right	accuracy	right	0.827685736417078
2	left	accuracy	right	0.602127675355276
2	right	speed	right	1.04542968684377
2	right	speed	right	0.458597921719372
2	left	speed	left	0.611908406537085
2	left	speed	left	0.478248379436445
2	left	speed	left	0.44998462159853
2	left	accuracy	left	0.839768431762776
2	left	speed	right	0.483590953239863
2	left	speed	left	0.773433671336723
2	right	speed	right	0.779939715545862
2	right	speed	right	0.526249294971905
2	left	accuracy	left	0.820774591164609
2	left	speed	right	0.709964034959973
2	left	speed	left	0.849701556274173
2	right	accuracy	right	0.627105040014022
2	left	speed	right	0.682563154157632
2	left	speed	left	0.715501949957599
2	right	speed	left	0.581397724448902
2	right	speed	right	0.585343469748118
2	left	speed	right	0.476288553414809
2	left	speed	left	0.622969183365718
2	right	speed	right	0.503161102252323
2	left	speed	left	0.51821314354459
2	left	accuracy	left	0.558565667014391
2	left	accuracy	left	0.608466216148929
2	right	speed	right	0.617443839251922
2	right	accuracy	left	0.508417473452853
2	right	accuracy	right	1.52463442612031
2	left	speed	left	0.452670718518446
2	left	speed	left	0.545804379847118
2	right	speed	left	0.501071180500938
2	left	speed	left	0.503701157755096
2	left	speed	right	0.931447745837801
2	left	speed	left	0.440926718172688
2	right	accuracy	left	1.18879910410521
2	left	accuracy	right	0.782953228346112
2	left	accuracy	left	0.899103038559107
2	right	accuracy	right	0.524981922794125
2	right	accuracy	right	0.773057348877099
2	left	accuracy	right	0.777071092236615
2	left	accuracy	left	0.5960975667523
2	left	accuracy	left	0.562294542637406
2	right	speed	left	0.756379471821206
2	right	accuracy	left	0.69230022630103
2	left	speed	left	0.89800613205345
2	right	accuracy	right	0.926751302989615
2	left	speed	left	0.456300874924968
2	left	speed	left	0.486856838694212
2	left	speed	left	0.74812861431499
2	left	accuracy	left	0.5515724723333
2	right	accuracy	right	0.520701558183526
2	left	accuracy	right	0.662146395566842
2	left	accuracy	right	1.08301410370235
2	left	speed	left	1.01970632648417
2	right	accuracy	left	0.543831933634254
2	left	accuracy	right	0.535239486582443
2	right	accuracy	right	0.559741503996959
2	right	speed	right	0.9607028508943
2	left	accuracy	left	0.577695039610711
2	left	accuracy	right	0.844924595743195
2	right	accuracy	right	0.606273316430603
2	left	speed	left	0.658146851238848
2	right	speed	right	0.535618402428145
2	right	speed	left	0.454734017823963
2	left	accuracy	right	0.879888833791656
2	right	speed	right	0.634460528749803
2	left	speed	right	0.66618809253404
2	left	speed	left	0.457509700606772
2	left	speed	right	1.26654959643118
2	left	speed	left	0.706545466592352
2	left	accuracy	left	0.555957907033972
2	right	accuracy	right	0.550372485554575
2	left	speed	left	0.557849277434753
2	right	accuracy	right	0.541692575507642
2	left	speed	left	0.48576722910688
2	left	accuracy	left	1.04480867919327
2	left	speed	left	0.611794363087876
2	right	speed	left	1.01799620365766
2	left	speed	left	0.723179246626976
2	left	accuracy	left	0.575083225837244
2	right	accuracy	right	1.04718437651951
2	left	speed	right	0.549240822963989
2	right	speed	right	0.624745168102113
2	left	speed	left	1.10848269222855
2	right	speed	left	0.505748168060102
2	left	accuracy	left	0.930880585266851
2	left	accuracy	left	0.505656574394135
2	left	accuracy	right	0.509565462746877
2	left	accuracy	right	0.806046123349606
2	right	accuracy	right	1.22516534565995
2	right	speed	left	0.466389653066594
2	right	speed	right	0.593804576998029
2	right	speed	left	0.613775300219725
2	right	speed	right	0.483102116971416
2	right	speed	right	0.604349703026129
2	right	accuracy	right	0.909092370031425
2	right	accuracy	right	0.71148976724455
2	left	accuracy	right	2.60399703106321
2	left	speed	right	0.474446862293567
2	right	accuracy	right	0.635117513376885
2	left	speed	right	0.506320587733978
2	right	speed	right	0.826951132656247
2	left	speed	right	0.596191477085785
2	left	accuracy	left	0.592853498695406
2	left	speed	left	0.693430994980583
2	left	speed	left	0.607399767591766
2	left	speed	left	0.758900705332952
3	left	speed	right	0.209413871016407
3	left	speed	left	0.392280575890298
3	left	accuracy	left	0.77133277084318
3	right	speed	left	0.313343902389881
3	right	accuracy	right	1.08583822399594
3	left	accuracy	left	0.553496236128356
3	right	speed	right	0.359559686894287
3	right	speed	right	0.220773202261874
3	right	accuracy	right	0.282145710273912
3	right	accuracy	right	0.25156013554986
3	right	accuracy	right	0.567982999196038
3	left	accuracy	left	0.799691724806486
3	left	accuracy	right	0.299465298609518
3	left	accuracy	left	0.280632655379271
3	right	speed	right	0.634747533490044
3	right	speed	right	0.232146861281337
3	right	speed	right	0.255276816171529
3	left	speed	right	0.234776777289437
3	right	accuracy	right	0.7235406846206
3	left	speed	left	0.849596552843778
3	left	speed	left	0.292016652345459
3	right	accuracy	right	0.817842784707575
3	right	speed	left	0.691638164178933
3	right	accuracy	right	0.879850281501131
3	right	speed	right	0.182944942774604
3	right	accuracy	left	0.739021678962218
3	left	speed	right	0.188856669901859
3	left	accuracy	right	0.284767220187383
3	right	accuracy	right	0.904514236137809
3	right	accuracy	left	0.714070209426213
3	right	speed	right	0.287003827209987
3	right	speed	right	0.207621221973878
3	right	speed	left	0.480453629484622
3	right	accuracy	right	0.240004980472619
3	right	accuracy	right	0.304462402476803
3	right	accuracy	right	0.767486507110245
3	left	accuracy	left	0.584017683598987
3	left	speed	left	0.501177441166803
3	left	accuracy	left	1.60119679668981
3	left	accuracy	left	0.343980254896829
3	left	accuracy	left	1.79822922283314
3	left	accuracy	left	2.67948948545625
3	left	accuracy	left	0.454879515759293
3	left	speed	right	0.175003545541814
3	left	speed	left	0.355981081273695
3	left	speed	left	0.229714014380615
3	left	accuracy	left	0.851769787241238
3	right	speed	right	0.350142971620464
3	right	accuracy	right	0.335622795436418
3	right	speed	left	0.203041622521899
3	right	accuracy	right	0.901243103473791
3	right	speed	right	0.505654763030251
3	left	speed	left	0.263292005413933
3	right	accuracy	right	0.631608093194802
3	left	speed	left	0.323563983763919
3	right	speed	left	0.182686117422957
3	right	accuracy	left	1.14747896875621
3	right	speed	right	0.256148001895522
3	left	speed	left	0.468719747020634
3	right	accuracy	right	0.569553631937972
3	left	accuracy	left	0.55551436562095
3	left	accuracy	left	0.316981950210283
3	left	accuracy	left	0.44878066190064
3	right	accuracy	right	1.81416505694713
3	right	speed	left	0.27495442854324
3	left	speed	left	0.335605200810983
3	left	speed	left	0.448476000286688
3	left	accuracy	left	0.355988476883664
3	left	speed	left	0.256833810577194
3	left	speed	right	0.226850016961956
3	right	speed	right	0.306166195172565
3	right	accuracy	right	0.740381915223098
3	right	speed	left	0.22750113543116
3	left	speed	left	0.604532226854091
3	left	accuracy	left	0.475724208775663
3	right	accuracy	right	0.886342931176089
3	left	speed	left	0.191142137691359
3	left	speed	left	0.366317114344161
3	left	accuracy	left	0.96739690837002
3	left	accuracy	left	0.95454606427927
3	right	accuracy	right	0.290387661533299
3	right	accuracy	right	1.51338157138613
3	left	accuracy	left	1.00876550553394
3	right	speed	right	0.200146543030566
3	left	accuracy	left	1.92299523310391
3	right	accuracy	right	0.32840238285497
3	left	accuracy	left	0.774867313280394
3	right	accuracy	right	0.383360301639216
3	left	accuracy	left	0.358791076468045
3	left	accuracy	left	0.911707749807727
3	right	speed	right	0.319412520942218
3	right	accuracy	right	0.341795420443879
3	left	speed	left	0.424508454982741
3	left	accuracy	left	0.964660057511406
3	right	speed	right	1.40504565397211
3	left	speed	left	0.219738394642605
3	left	speed	right	0.459128131400703
3	left	accuracy	right	0.835295531248982
3	left	accuracy	left	1.3376414989602
3	right	accuracy	right	0.438082501680052
3	right	speed	right	0.165012817348175
3	left	speed	left	0.343256538836728
3	right	speed	right	0.434606007795607
3	left	speed	left	0.271874722448074
3	right	speed	left	0.154355370363824
3	left	speed	left	0.540509851470143
3	left	accuracy	left	0.985327239343417
3	right	speed	left	0.588711921620487
3	right	accuracy	right	2.46483649219672
3	left	speed	left	0.228644251212101
3	right	accuracy	left	1.05837096370908
3	left	accuracy	left	0.230649078535699
3	left	accuracy	right	0.522586598927567
3	left	speed	left	0.307776377217181
3	left	accuracy	left	1.72143689319579
3	left	speed	left	0.231153498334063
3	left	accuracy	left	0.923339980880245
3	left	speed	left	0.640136056347665
3	left	speed	left	0.646351664916965
3	right	speed	right	0.21934374988083
3	right	speed	right	0.214978731645145
3	right	accuracy	right	1.59710267132817
3	right	accuracy	right	0.502314209156419
3	right	speed	right	0.533992414187654
3	left	accuracy	left	1.04073327980839
3	left	speed	left	0.267715054719529
3	left	speed	left	0.289611160225236
3	left	speed	right	0.442500510006785
3	left	accuracy	left	0.398196081108644
3	left	speed	right	0.282434098432643
3	left	speed	right	0.251400563437101
3	left	accuracy	right	1.32503037072118
3	left	speed	left	0.234543676204483
3	left	accuracy	left	1.60137298603525
3	right	accuracy	right	0.23763298191
3	left	accuracy	left	0.486343229226705
3	left	accuracy	left	0.345825388368138
3	right	speed	right	0.398941907403968
3	left	accuracy	left	0.316659603658918
3	left	speed	left	0.289189452651576
3	right	accuracy	right	2.02113218428409
3	right	speed	right	0.157872574662948
3	left	accuracy	left	0.835781291153518
3	right	speed	right	0.35361161816519
3	left	speed	left	0.508842204875284
3	left	accuracy	right	1.27135259150405
3	left	accuracy	left	1.87126930652266
3	right	accuracy	right	0.73234893159396
3	left	accuracy	left	0.33032954082851
3	left	speed	left	0.316509998406487
3	right	accuracy	right	0.372061373475061
3	left	accuracy	right	0.916307682368676
3	left	accuracy	right	0.389546128202536
3	right	speed	right	0.415522252909906
3	left	accuracy	left	1.10673936699489
3	left	accuracy	left	0.953708766730104
3	left	speed	left	0.529070975541651
3	right	accuracy	right	0.605244811704362
3	right	speed	right	0.388602314115545
3	right	accuracy	right	0.383211991711042
3	left	speed	left	0.308835012527842
3	right	accuracy	right	0.824421966141855
3	right	accuracy	right	0.485775136902227
3	left	accuracy	left	0.637615186775918
3	right	speed	left	0.178856024679824
3	left	accuracy	left	1.2661255006767
3	right	accuracy	right	0.398472574483111
3	left	accuracy	left	1.05713211353784
3	left	speed	left	0.231134206031545
3	right	accuracy	right	1.89357176617925
3	left	accuracy	left	0.351178818212423
3	right	speed	right	0.364397286874763
3	right	speed	left	0.192446102229969
3	left	speed	right	0.341392229371648
3	right	speed	right	0.250640387348801
3	right	accuracy	left	2.31020635226853
3	right	accuracy	right	0.359244241833369
3	right	accuracy	right	1.82313226391227
3	right	speed	left	0.284452004856845
3	left	speed	left	0.24969866766338
3	left	accuracy	left	0.670026311821045
3	right	accuracy	right	0.378040263568842
3	right	accuracy	right	0.96369840800704
3	left	speed	left	0.19894764468878
3	left	accuracy	left	1.08398762479113
3	right	accuracy	right	0.631578424432089
3	right	accuracy	right	0.500839480421573
3	left	speed	left	0.198064347159368
3	left	accuracy	left	0.97854114568566
3	right	accuracy	right	0.539512796320137
3	left	accuracy	left	0.396173836985662
3	left	accuracy	left	0.44534662972593
3	left	speed	left	0.59667158041105
3	right	speed	right	0.609756432293148
3	right	accuracy	right	0.721796346334262
3	left	speed	right	0.337621533931878
3	right	accuracy	right	0.426863449229609
3	right	speed	left	0.171223043876167
3	left	speed	right	0.228926704868317
3	right	speed	left	0.24531126976347
3	left	speed	left	0.476980954684709
3	left	speed	left	0.196482264471919
3	right	accuracy	right	0.396214278720551
3	left	accuracy	right	0.256135441743765
3	left	accuracy	left	0.757745223001611
3	left	speed	left	0.886164738603081
3	left	speed	left	0.36441377804695
3	right	accuracy	right	1.3043238430161
3	right	speed	right	0.195378612853365
3	left	speed	right	0.583906244236746
3	right	speed	right	0.322526768063809
3	left	accuracy	left	0.635999859258289
3	right	speed	left	0.238317706972893
3	right	accuracy	right	2.31013898102131
3	left	accuracy	left	0.348285389179851
3	right	speed	right	0.40007274524796
3	right	accuracy	left	1.23456478776166
3	left	speed	right	0.242624361283561
3	right	speed	right	0.352556911981911
3	right	accuracy	right	0.466160680408683
3	left	accuracy	left	0.578671093227108
3	left	accuracy	left	0.932207674873723
3	right	speed	right	0.433751759701546
3	right	speed	right	0.443007244211093
3	right	accuracy	right	0.689891765735313
3	left	accuracy	left	0.810737130570834
3	left	accuracy	left	0.280995280274802
3	right	accuracy	right	0.532993368565377
3	right	speed	left	0.225898075356491
3	right	speed	right	0.395387332908084
3	left	accuracy	left	0.595525511189293
3	left	accuracy	left	0.240356590821368
3	right	speed	right	0.447155567107277
3	right	accuracy	right	0.347423614436607
3	left	speed	left	0.346009687711126
3	right	accuracy	right	0.537958646025066
3	right	speed	right	0.350227040994628
3	right	accuracy	right	0.656127047571593
3	left	accuracy	right	1.54444774058741
3	right	accuracy	right	0.768803097731039
3	right	accuracy	left	1.54266830254619
3	left	accuracy	left	0.320956471167698
3	right	speed	right	0.228179592157014
3	right	accuracy	right	0.60232085593595
3	right	accuracy	right	0.359573583657437
3	right	accuracy	right	0.776175931324308
3	right	speed	right	0.490110438590352
3	left	speed	left	0.377526484949652
3	right	accuracy	right	0.666005833929304
3	right	accuracy	right	0.476951312694447
3	left	accuracy	left	0.547826957951816
3	left	speed	left	0.58829556786916
3	left	speed	left	0.176736076744975
3	right	accuracy	left	0.617900672581026
3	left	accuracy	right	1.41659757082797
3	left	accuracy	left	0.979675493332344
3	left	speed	right	0.196187486909696
3	right	accuracy	right	1.90360361088542
3	right	accuracy	right	1.30065116939588
